,date,text_blob,vader_sentiment
173,2023-02-02 00:00:00+00:00,0.0,0.0
174,2023-02-03 00:00:00+00:00,0.0,0.0
175,2023-02-04 00:00:00+00:00,-0.2,0.0
176,2023-02-05 00:00:00+00:00,0.25,0.375
177,2023-02-06 00:00:00+00:00,0.2727272727272727,0.5454545454545454
178,2023-02-07 00:00:00+00:00,-0.5,0.5
179,2023-02-08 00:00:00+00:00,-0.2,0.2
180,2023-02-09 00:00:00+00:00,-0.5714285714285714,0.2857142857142857
181,2023-02-10 00:00:00+00:00,0.0,0.0
182,2023-02-11 00:00:00+00:00,-0.1111111111111111,0.1111111111111111
183,2023-02-12 00:00:00+00:00,-0.8,0.0
184,2023-02-13 00:00:00+00:00,1.0,1.0
185,2023-02-14 00:00:00+00:00,0.5,0.0
186,2023-02-15 00:00:00+00:00,0.0,0.0
187,2023-02-19 00:00:00+00:00,0.0,0.0
188,2023-02-20 00:00:00+00:00,1.0,0.0
189,2023-02-21 00:00:00+00:00,0.0,0.0
190,2023-02-22 00:00:00+00:00,0.6666666666666666,0.6666666666666666
191,2023-02-23 00:00:00+00:00,0.0,0.0
192,2023-02-24 00:00:00+00:00,0.25,0.75
193,2023-02-25 00:00:00+00:00,0.0,0.0
194,2023-02-26 00:00:00+00:00,1.0,0.0
195,2023-02-27 00:00:00+00:00,-1.0,0.0
196,2023-02-28 00:00:00+00:00,1.0,0.0
197,2023-03-03 00:00:00+00:00,0.0,0.0
198,2023-03-04 00:00:00+00:00,0.0,0.0
199,2023-03-05 00:00:00+00:00,1.0,0.0
200,2023-03-06 00:00:00+00:00,0.0,0.0
201,2023-03-08 00:00:00+00:00,1.0,0.0
202,2023-03-09 00:00:00+00:00,0.0,0.0
203,2023-03-10 00:00:00+00:00,0.0,1.0
204,2023-03-11 00:00:00+00:00,1.0,1.0
205,2023-03-13 00:00:00+00:00,1.0,0.0
206,2023-03-14 00:00:00+00:00,0.0,0.0
207,2023-03-15 00:00:00+00:00,-1.0,0.0
208,2023-03-16 00:00:00+00:00,0.0,0.0
209,2023-03-17 00:00:00+00:00,0.0,0.0
210,2023-03-18 00:00:00+00:00,1.0,0.3333333333333333
211,2023-03-19 00:00:00+00:00,1.0,0.0
212,2023-03-20 00:00:00+00:00,0.3333333333333333,0.3333333333333333
213,2023-03-21 00:00:00+00:00,0.6666666666666666,0.3333333333333333
214,2023-03-22 00:00:00+00:00,0.5,-0.25
215,2023-03-26 00:00:00+00:00,-1.0,0.0
216,2023-03-27 00:00:00+00:00,1.0,0.0
217,2023-03-28 00:00:00+00:00,0.3333333333333333,0.3333333333333333
218,2023-03-29 00:00:00+00:00,0.0,0.0
219,2023-03-30 00:00:00+00:00,1.0,0.0
220,2023-03-31 00:00:00+00:00,1.0,0.3333333333333333
221,2023-04-01 00:00:00+00:00,0.0,1.0
