,text,favourite_count,retweet_count,created_at,handle
476,"Price and performance are critical when it comes to selecting an analytics platform. GigaOm looks at @Azure SQL Data Warehouse, Amazon Redshift @awscloud, @snowflake data warehouse and Google Big Query @googlecloud - Sponsor: @Microsoft https://t.co/NhQoaNusdR",0,0,2019-04-15 17:29:02+00:00,@Gigaom
477,"""Connecting Clouds"" GigaOm Report explores optimizing #cloud, #hybrid-cloud, and #multi-cloud connection options, including exchanges &amp; #SaaS connections. Notes: @Amazon, @Azure, @IBMcloud, @CoreSite, @digitalrealty, @Equinix, @ZayoGroup, @IXReach &amp; more. https://t.co/4vj41qED8N",1,1,2019-04-11 20:34:00+00:00,@Gigaom
478,"Price and performance are critical when it comes to selecting an analytics platform. GigaOm looks at @Azure SQL Data Warehouse, Amazon Redshift @awscloud, @snowflake data warehouse and Google Big Query @googlecloud - Sponsor: @Microsoft https://t.co/NhQoaNusdR",1,0,2019-04-11 20:20:03+00:00,@Gigaom
479,"""Data Warehouse in the #Cloud Benchmark: Product Profile and Evaluation of Amazon #Redshift, Microsoft #Azure SQL Data Warehouse, Google #BigQuery, and #Snowflake Data Warehouse,"" by Analyst @williammcknight, sponsored by @Microsoft #Data https://t.co/33LHMjRhvo",0,0,2019-04-09 19:58:00+00:00,@Gigaom
480,"Price and performance are critical when it comes to selecting an analytics platform. GigaOm's @williammcknight looks at @Azure SQL Data Warehouse, Amazon Redshift @awscloud, @snowflake data warehouse and Google Big Query @googlecloud - Sponsor: @Microsoft https://t.co/NhQoaNusdR",1,0,2019-04-09 17:50:02+00:00,@Gigaom
481,"""Connecting Clouds"" GigaOm Report explores optimizing #cloud, #hybrid-cloud, and #multi-cloud connection options, including exchanges &amp; #SaaS connections. Notes: @Amazon, @Azure, @IBMcloud, @CoreSite, @digitalrealty, @Equinix, @ZayoGroup, @IXReach &amp; more. https://t.co/4vj41qED8N",1,0,2019-04-08 16:50:04+00:00,@Gigaom
482,"""Connecting Clouds"" GigaOm Report explores optimizing #cloud, #hybrid-cloud, and #multi-cloud connection options, including exchanges &amp; #SaaS connections. Notes: @Amazon, @Azure, @IBMcloud, @CoreSite, @digitalrealty, @Equinix, @ZayoGroup, @IXReach &amp; more. https://t.co/4vj41qED8N",1,0,2019-04-05 19:03:00+00:00,@Gigaom
483,"Get the Hario Skerton Pro Ceramic Manual Coffee Grinder for $40 ($18 off). It is a robust hand grinder, but it's still pretty small and light, making it a good pick for camping or business trips.  : Amazon 4/5 https://t.co/TyfujHYDHJ https://t.co/g4kHJSEXeG",8,2,2023-04-29 12:01:40+00:00,@WIRED
484,"It seems we all need dependable Amazon reviews, even the scammers. https://t.co/bZ1VmpcyY3",11,2,2023-04-29 09:37:22+00:00,@WIRED
485,These are our WIRED recommendations for the 10 best films on Amazon Prime. https://t.co/kRJSV8szLN,27,3,2023-04-28 23:33:03+00:00,@WIRED
486,"If you're looking for a new show to binge, take advantage of these Amazon originals. https://t.co/IB7a9rjimc",23,0,2023-04-28 21:33:01+00:00,@WIRED
487,Sick of coming home expecting a clean house only to find mostly unvacuumed floors and an indignant robot vacuum beeping at you that its dustbin is full and needs emptying? Then snag this iRobot i4+ Evo with an automatic emptying feature. 4/6  : Amazon https://t.co/MMrIEC6zGb https://t.co/UFAtnl2kOY,6,2,2023-04-22 13:07:17+00:00,@WIRED
488,"Get 20% off a Klean Kanteen when you enter the discount code EARTHDAY at checkout (the code doesn't work on sale items). Klean makes some of my favorite reusable beverage bottles, which is why we recommend them so heartily. 3/6  : Amazon https://t.co/4uWFO2WoI3 https://t.co/S72x0kuw44 https://t.co/bS4ctWtIYM",1,0,2023-04-22 13:02:43+00:00,@WIRED
489,"Amazon makes it pretty difficult to access the Google Play store, but we can show you how to get it up and running on your Amazon Fire Tablet. https://t.co/6W9GsRqJ5y",17,0,2023-04-19 03:59:49+00:00,@WIRED
490,"Amazon may still be king of the cloud, but in recent months it s had to watch its two closest rivals, Microsoft and Google, steal the spotlight with brilliant but error-prone chatbots.

This week, Amazon announced it s joining the generative AI race: https://t.co/qf56OqmsUu https://t.co/haFzol8I6H",13,7,2023-04-17 20:00:22+00:00,@WIRED
491,"Amazon's foray into the donkey meat market has hit a snag in California, where the sale of the product is illegal.  https://t.co/XGHhIkI8Vr",21,15,2023-04-17 02:38:41+00:00,@WIRED
492,"Sure, Netflix and Apple TV+ have been duking it out for the best movie offerings. But it turns out Amazon Prime has some lowkey bangers. 

Our editors put together a list of the very best films to watch on Amazon Prime: https://t.co/T1Hdc6eurg

 : Lionsgate https://t.co/we6sr6iBlK",19,1,2023-04-16 20:00:21+00:00,@WIRED
493,Clip the Coupon AMAZON to get Anker MagGo 637 Wireless Charging Dock for $70 ($30 off). Select colors are down to nearly the lowest price we ve tracked. We love the Anker MagGo lineup.  : Amazon 2/6 https://t.co/5bTeXWm5A5 https://t.co/pQ01UfM4z5,7,1,2023-04-15 13:12:36+00:00,@WIRED
494,"NEW: Today, Amazon announced it s joining the generative AI race. Not by launching its own chatbot, but by making two new AI language models available through its cloud platform which customers will be able to use to build their own bots. https://t.co/Vns4IM3RmC",33,19,2023-04-13 13:12:41+00:00,@WIRED
495,"Amazon's HQ2 was supposed to show how tech could transform a city, but now it's on pause. Looks like even the tech giant couldn't handle the traffic on the road to progress.  https://t.co/nWBv6TZ7g6",40,16,2023-04-12 04:10:23+00:00,@WIRED
496,"At the start of the pandemic, @Bookshop_Org was the sourdough of e-commerce. It rose with a velocity that surprised even its founder, Andy Hunter. 

Now, Hunter wants to grow his humble startup into the anti-Amazon. https://t.co/QXLOaU2jko
 : @yael_malka https://t.co/BLUJh9N0KM",105,45,2023-04-11 14:34:40+00:00,@WIRED
497," It seems reasonable that ICE should be able to inspect records from a company like Amazon for customs investigations, but what possible use or authority would ICE have for subpoenaing records from an abortion clinic?  https://t.co/F5QAHfRN0F",42,32,2023-04-09 22:29:05+00:00,@WIRED
498,"Get the Amazon Fire TV Stick 4K Max Streaming Dongle for $35 ($20 off). This is the price we see most often for this device. It caters heavily to Amazon Prime TV content, but you can stream from all major services like Netflix and Hulu.  : Best Buy 3/6 https://t.co/Tv0rtVExRo https://t.co/vAodSZvV3t",1,0,2023-04-08 11:48:19+00:00,@WIRED
499,"Get the Kindle Paperwhite E-Reader (2021, 11th Generation) for $100 ($40 off). It is our favorite Kindle. The 6.8-inch screen gets brighter and is padded by slimmer bezels than in years past, and it's a smidge faster too.  : Amazon  2/6 https://t.co/yak5PaMgTx https://t.co/GvNCAoZKio",0,0,2023-04-08 11:48:19+00:00,@WIRED
500,"Hop into some sweet deals this weekend! Spoil yourself with discounted Amazon devices, like Kindle e-readers and Fire HD tablets. (And you can have a Peep too, as a treat)  https://t.co/MGBOQYrndI

 : Amazon https://t.co/Tpb7daIclH",9,1,2023-04-08 11:32:07+00:00,@WIRED
501,"WIRED
Pretty Apple design. Can put it anywhere. Removable power cable. Pairs quickly with all modern iOS devices. 

TIRED
Muddy mid- and high-end when listening. Competitors from Google, Amazon, and Sonos are cheaper and better. https://t.co/oqyxHyFuqw",5,0,2023-04-08 03:32:37+00:00,@WIRED
502,The story of Amazon Air demonstrates the lengths the company will go to keep its promise to customers and maintain its retail dominance. https://t.co/uvpIECcfEC,21,2,2023-04-07 22:03:03+00:00,@WIRED
503,"Amazon has big dreams of filling the air with package-delivering drones. But it has repeatedly failed to clear technical and regulatory hurdles, and with recent layoffs, Prime Air has fewer bodies to help get their drones off the ground: https://t.co/mt6CpBXEtz

 : Dan Zamarripa https://t.co/kGNYkqYguD",11,6,2023-04-06 20:00:51+00:00,@WIRED
504,"Amazon dreams of filling the skies with package-delivering drones like these but crashes and layoffs are crushing that dream: https://t.co/wUKamhBQRi

 : Dan Zamarripa https://t.co/tlHJtUn3c5",17,8,2023-04-04 20:01:07+00:00,@WIRED
505,"Amazon was one of the first to start picking up film festival darlings and other lovable favorites, and they re all still there in the library, so if they flew under your radar the first time, now is the perfect time to catch up. https://t.co/pR0SIbToVW",26,1,2023-04-04 03:56:43+00:00,@WIRED
506,"Amazon product reviews are like dating bios, you want to learn how to spot the red flags before you commit. https://t.co/D2by4i76Vh",37,3,2023-04-04 03:08:51+00:00,@WIRED
507,"Now anyone who wants to make their smart-home gadget work as an endpoint in Amazon's public network can do so.
https://t.co/BLTTO0RotF",5,2,2023-04-02 20:30:09+00:00,@WIRED
508,"Amazon product reviews are like dating bios, you want to learn how to spot the red flags before you commit. https://t.co/U4u32iG0It",17,9,2023-04-01 22:30:07+00:00,@WIRED
509,"Navigating Amazon s labyrinthine menus can make finding the right series a pain, but we re here to help. https://t.co/yO88aGdaLd",15,2,2023-03-31 21:35:49+00:00,@WIRED
510,"Amazon was one of the first to start picking up film festival darlings and other lovable favorites, and they re all still there in the library, so if they flew under your radar the first time, now is the perfect time to catch up. https://t.co/HPEQDZnyFh",28,1,2023-03-31 20:33:04+00:00,@WIRED
511,Temu can beat Amazon on price by shipping direct from China. It s already racing up the charts. (From 2022) https://t.co/YN8tf6yN7I,14,5,2023-03-31 04:51:10+00:00,@WIRED
512,"This week on Gadget Lab, we talk about Amazon Sidewalk and how the company quietly built up a network that reaches nearly everyone in the US. https://t.co/lVY0JBVYv5",7,5,2023-03-30 13:41:21+00:00,@WIRED
513,"Today, Amazon Sidewalk opens up to all developers. Now anyone who wants to make their smart-home gadget work as an endpoint in Amazon's public mesh network enabling it to both provide a wireless signal and slurp up nearby bandwidth when needed can do so. https://t.co/0BUj3sgUHS",20,12,2023-03-28 13:18:11+00:00,@WIRED
514,Temu can beat Amazon on price by shipping direct from China. It s already racing up the charts. (From 2022) https://t.co/FvSJdfOgDC,17,3,2023-03-27 04:34:03+00:00,@WIRED
515,Amazon announced today that Rory Kinnear will join the cast for Season 2 of #LOTRonPrime! Check out our interview with the brilliant character actor right here. https://t.co/ewwHDpv5Ya,10,1,2023-03-21 01:32:03+00:00,@WIRED
516,"Machine learning algorithms and a custom gripper; that's what sets Amazon's new warehouse robot, Sparrow, apart from others of its kind. And that's why it could soon take the jobs of more human warehouse workers. https://t.co/hOHVPRUc61",24,4,2023-03-20 22:02:10+00:00,@WIRED
517,"Platforms often begin by offering great value to their users, such as Amazon selling goods below cost, but they later abuse them and suppliers to earn more for themselves. The process of this decline is called enshittification. https://t.co/4wYYBpvmge",59,22,2023-03-18 02:34:02+00:00,@WIRED
518,"Get the Nnewvante Laptop Stand for $44 ($5 off) when you click the coupon button. It isn't much money off, but this is a great option if you occasionally work from your bed or couch. It has a tiltable portion so you can angle your laptop. 
 : Amazon 2/5 https://t.co/YB78GJFDKa https://t.co/kQ0T6z0F9x",1,1,2023-03-11 14:48:07+00:00,@WIRED
519,"Amazon is being sued in California under the Prohibition of Horse Slaughter and Sale of Horsemeat for Human Consumption Act (yes, that's a real law) for selling ""100% herbal"" supplements that contain the ingredient ""ejiao,"" aka ""donkey hide gelatin.""

 : Rosie Struve // Getty https://t.co/naiw9vozrI",29,13,2023-03-04 01:10:13+00:00,@WIRED
520,"Amazon's plan to build a second headquarters, aka HQ2, in Arlington, Virginia has come to a screeching halt for now. https://t.co/VnUNxCaVDe",20,5,2023-03-03 22:04:02+00:00,@WIRED
521,"From 'The Legend of Vox Machina' to 'Night Sky,' these are our picks for what you should be watching on Amazon Prime. You can thank us later. https://t.co/S8ia3lOx16",28,1,2023-02-25 00:33:10+00:00,@WIRED
522,No need to flick through Amazon Prime's entire catalogue to find something good to watch. These are the best movies you can stream right now. https://t.co/c0skoZWDxI,29,5,2023-02-24 23:35:05+00:00,@WIRED
523,"Amazon has a problem with *checks notes* um. . . donkey meat? https://t.co/LFuIVPmRjE

 : Rosie Struve // Gettty https://t.co/kemzXrKQA1",6,2,2023-02-24 12:06:06+00:00,@WIRED
524,"If the ink dries on the iRobot and Amazon deal, it would give Amazon access to yet another wellspring of personal data: interior maps of Roomba owners  homes. https://t.co/xtaxLUmMix",28,24,2023-02-24 00:04:11+00:00,@WIRED
525,"Amazon makes it pretty difficult to access the Google Play store, but we can show you how to get it up and running on your Amazon Fire Tablet. https://t.co/L4N8PVqxES",12,2,2023-02-21 16:33:02+00:00,@WIRED
526,Think of these as a checklist to consider before you head to the store (or Amazon) to buy your next big screen. https://t.co/1iCRgwUAyS,14,2,2023-02-11 13:04:59+00:00,@WIRED
527,Amazon will brick all Halo health trackers on August 1 https://t.co/UmgpjMbPjW,8,5,2023-04-26 21:59:31+00:00,@arstechnica
528,"While this is partly an accessibility feature for people who are hard of hearing, Amazon's Dialogue Boost is also a response to a widespread complaint among viewers that today's movies and TV shows are far more difficult to understand.
https://t.co/5bG0gTuJkO",20,12,2023-04-21 15:02:02+00:00,@arstechnica
529,Amazon introduces new feature to make dialogue in its TV shows intelligible https://t.co/DTOz76rM4Z,6,1,2023-04-20 22:05:31+00:00,@arstechnica
530,"Amazon's release of a new suite of AI technologies, including foundational large language models called Titan and a cloud computing service called Bedrock, comes as competitors increasingly integrate chatbots into their search engines and cloud operations.
https://t.co/qW8rBlA86H",12,5,2023-04-14 16:47:23+00:00,@arstechnica
531,Generative AI comes to Amazon Web Services https://t.co/T43TjezfZT by @benjedwards,4,2,2023-04-13 19:22:31+00:00,@arstechnica
532,"Today's best deals feature a $100 price cut on the 2023 entry-level Mac mini, lows on Samsung's 980 Pro internal SSD and Amazon's Fire 7 Kids tablet, plus deals on AirPods and the latest iPad Air. https://t.co/bvqSufptBN",3,2,2023-04-05 23:58:52+00:00,@arstechnica
533,"Dealmaster: New low on Mac mini, Samsung 980 Pro, and Amazon Fire Kids; plus AirPods and iPad https://t.co/GNqQv7sBIz by @real_gaskin",3,0,2023-04-05 19:51:31+00:00,@arstechnica
534,Amazon Web Services and Microsoft Azure face antitrust probe https://t.co/A9tlylZwPc,12,5,2023-04-05 13:54:31+00:00,@arstechnica
535,"Apple joins Amazon, Google, and Microsoft in tech industry layoffs https://t.co/TpCbL2gcy1",10,9,2023-04-04 19:56:31+00:00,@arstechnica
536,"Today s best deals: Apple MacBook Air, Apple Watch, Mac mini, Amazon Kindle https://t.co/k7EMhJiHZu by @real_gaskin",3,0,2023-04-03 20:12:31+00:00,@arstechnica
537,"With Amazon Alexa s future in peril, Fire TVs offer a glimmer of hope https://t.co/Hgv681bxDb",5,0,2023-03-29 11:10:31+00:00,@arstechnica
538,"Millions of mules are being slaughtered and skinned every year to make an ingredient found in many dietary supplements, and Amazon s continued sale of these products is more than distasteful it may be illegal.
https://t.co/DeqB6JwF2v",17,12,2023-03-28 03:34:01+00:00,@arstechnica
539,"For over two decades, DPReview was an online resource for the photography community. Now, it's losing its entire editorial staff due to Amazon's sweeping layoffs. https://t.co/ruNlkqYmgf",23,18,2023-03-26 10:02:55+00:00,@arstechnica
540,"An unexpected casualty of Amazon's sweeping job cuts, Digital Photography Review, also known as DPReview, will lose its entire editorial staff and stop publishing on April 10.
https://t.co/sZgmuaayH1",62,32,2023-03-22 15:08:34+00:00,@arstechnica
541,Amazon layoffs will shut down camera review site https://t.co/xbvMYQ4PHn after 25 years https://t.co/qxxoP4RStm by @AndrewWrites,61,39,2023-03-21 18:57:31+00:00,@arstechnica
542,"Citing ""the uncertain economy in which we reside, and the uncertainty that exists in the near future,"" Amazon announced yesterday it will lay off another 9,000 employees in the coming weeks. 
https://t.co/1nngvvROdY",9,7,2023-03-21 18:02:43+00:00,@arstechnica
543,"Amazon is firing another 9,000 workers https://t.co/SBvBSWNVi9 by @drgitlin",20,10,2023-03-20 19:24:32+00:00,@arstechnica
544,Amazon has designed three satellite broadband user terminals and will start offering Internet service in 2024 and its standard offering designed for residential and small business customers is expected to cost the company less than $400 to make. https://t.co/8FmLtIWbCA,5,4,2023-03-15 13:01:47+00:00,@arstechnica
545,Amazon says its satellite home-Internet terminals cost under $400 to produce https://t.co/4Tzp8ZOPqH by @JBrodkin,10,1,2023-03-14 19:21:31+00:00,@arstechnica
546,"As the tech world turns feverishly to generative AI as the  next big thing,  the moment has caused many to ask questions of the previous  next big thing the much-lauded voice assistants from Amazon, Google, and others. (Via @FT) https://t.co/JUSg4CLBEH",8,5,2023-03-08 01:36:09+00:00,@arstechnica
547,Amazon s big dreams for Alexa fall short https://t.co/9RmMvnnXWP,6,1,2023-03-06 16:08:14+00:00,@arstechnica
548,"If Amazon can close some of the Scribe's functional gaps, it will make the hardware a more appealing productivity device in addition to being a huge e-reader. https://t.co/VpGR7qFsIM",2,1,2023-03-05 22:53:31+00:00,@arstechnica
549,"Millions of mules are being slaughtered and skinned every year to make an ingredient found in many dietary supplements, and Amazon s continued sale of these products is more than distasteful it may be illegal.
https://t.co/zOgEagWWhw",22,12,2023-03-04 11:01:15+00:00,@arstechnica
550,"If Amazon can close some of the Scribe's functional gaps, it will make the hardware a more appealing productivity device, in addition to being a huge e-reader.
https://t.co/n2rSUU1N4o",3,3,2023-02-28 17:09:17+00:00,@arstechnica
551,"Millions of mules are being slaughtered and skinned every year to make an ingredient found in many dietary supplements, and Amazon s continued sale of these products is more than distasteful it may be illegal. (Via @WIRED)
https://t.co/gLzHAjr8yy",9,8,2023-02-27 17:09:07+00:00,@arstechnica
552,"Amazon doesn't want you messing with the Fire TV s remote, and has gone so far as to block a free app that lets users reprogram its third-party app-launcher buttons. https://t.co/eUxQcumgce",7,3,2023-02-26 12:37:19+00:00,@arstechnica
553,Amazon has a donkey meat problem https://t.co/xrX8OnOoGs by @wired,14,9,2023-02-25 13:34:14+00:00,@arstechnica
554,"Large-scale deforestation of the Amazon began several decades ago and has accelerated in recent years, but the loss of biological wealth in South America extends further than you think.
https://t.co/q7snGJ5ILi",13,5,2023-02-22 21:44:34+00:00,@arstechnica
555,"Amazon doesn't want you messing with the Fire TV s remote, and has gone so far as to block a free app that lets users reprogram its third-party app-launcher buttons. https://t.co/AidPy24d94",15,3,2023-02-21 23:26:21+00:00,@arstechnica
556,Amazon hamstrings free app that makes Fire TV remotes reprogrammable https://t.co/1BbX9VhpGb,5,3,2023-02-20 19:43:31+00:00,@arstechnica
557,"Large-scale deforestation of the Amazon began several decades ago and has accelerated in recent years, but the loss of biological wealth in South America extends further than you think.
https://t.co/7ZPZolsW4u",11,14,2023-02-13 21:44:12+00:00,@arstechnica
558,"The weekend s best deals: OnePlus 11 gift card, Amazon tablets, and much more. https://t.co/oTBtQ3eLPF by @real_gaskin",2,1,2023-02-11 14:04:14+00:00,@arstechnica
559,"Amazon's Kuiper division can start launching satellites to offer broadband service in the US, the FCC said yesterday, dismissing objections from other satellite providers such as SpaceX and Viasat.
https://t.co/ZQp2BoDxJO",18,10,2023-02-10 02:29:52+00:00,@arstechnica
560,FCC approves Amazon s satellite broadband plan over SpaceX s objections https://t.co/RSnNvcH1fa by @JBrodkin,12,8,2023-02-09 20:00:31+00:00,@arstechnica
561,"This week's roundup of the web's best tech deals includes a new low on the latest Amazon Kindle, a record-matching low on Google's Pixel 7, a pair of iPads, and discounts on a few cheaper and higher-end 4K TVs.
https://t.co/MXLEK53ecD",3,0,2023-02-08 21:12:59+00:00,@arstechnica
562,"Today s best deals: Apple devices, Amazon Kindles, Google Pixels, and more https://t.co/nZZLQI6Jsi by @real_gaskin",2,0,2023-02-08 13:54:14+00:00,@arstechnica
563,"Big Tech's latest earning statements illuminate where and how much Amazon, Meta, Alphabet, and Microsoft will tighten their belts in response to macroeconomic pressures. (Via @FT) 
https://t.co/8SD78WffuK",7,5,2023-02-04 01:16:58+00:00,@arstechnica
564,How to get an Amazon Echo Dot for 99 cents https://t.co/KwU5ZtKq1r via @ZDNet,3,1,2019-10-24 21:28:23+00:00,@SmartPlanet
565,Find out how much everything costs and when you can get them from Amazon and re-sellers -- right here.  https://t.co/2GnjdfVSrC via @ZDNet,3,1,2019-09-26 08:15:35+00:00,@SmartPlanet
566,Best back-to-school deals on Amazon https://t.co/YQ0Fy4z571 via @ZDNet &amp; @elysebetters,0,0,2019-08-16 20:24:49+00:00,@SmartPlanet
567,Best gear for business travel on Amazon Business https://t.co/SP9wZiLlr3 via @ZDNet &amp; @mrcippy,0,0,2019-08-06 18:06:17+00:00,@SmartPlanet
568,What is Amazon Business and how does it work? https://t.co/m8YbaNGEOU via @ZDNet &amp; @elysebetters,0,0,2019-08-06 18:05:37+00:00,@SmartPlanet
569,Got a Switch? Then you'll want to grab this great deal on Amazon! https://t.co/r7zIW7VrAE by @elysebetters,0,0,2019-01-17 08:17:25+00:00,@SmartPlanet
570,"Amazon Back to Business sale: Deep discounts on Fitbit, Meeting Owl, and more https://t.co/WtCQTsYYZN  by @elysebetters",0,0,2019-01-14 17:00:27+00:00,@SmartPlanet
571,Best gifts for co-workers under $50 on Amazon https://t.co/zLhUs20eZ4 by @elysebetters,1,0,2018-10-31 15:43:51+00:00,@SmartPlanet
572,Which Amazon Echo to buy? How to pick the best Alexa device for your needs https://t.co/cZYzFaKm7T by @DavidGewirtz https://t.co/XJubEuh5FB,1,0,2018-09-26 14:35:37+00:00,@SmartPlanet
573,"Spoiler alert: It's *a lot* better than the 3D effect in Amazon's failed Fire Phone.
https://t.co/iq3XKL9nvh",0,0,2018-05-21 15:48:27+00:00,@SmartPlanet
574,Last chance: ZDNet is giving away an Amazon Echo Plus to five lucky winners https://t.co/E3zNXRo4Nr https://t.co/gz1Dn7qVIH,0,0,2017-10-25 14:09:18+00:00,@SmartPlanet
575,Garmin Speak adds Amazon Alexa to your car for $149 https://t.co/c5E1LEwLbR @jakeosmith https://t.co/AM34oMVqnm,0,1,2017-10-18 17:43:18+00:00,@SmartPlanet
576,Amazon's Alexa can now recognize different voices https://t.co/rNJIrXWHyK  @LiamT https://t.co/Tm6viHICQH,1,2,2017-10-12 12:24:54+00:00,@SmartPlanet
577,Ecovacs Deebot R95 review: Amazon Alexa and smartphone control bring us closer to the Jetson's lifestyle https://t.co/fFafLqTzeN @palmsolo https://t.co/7zeAC2YHfF,0,0,2017-08-25 13:09:49+00:00,@SmartPlanet
578,Amazon expands FreeTime service to all Android devices https://t.co/kbnGf1S7yi @MrCippy https://t.co/cSArCDBObE,0,0,2017-05-03 17:21:19+00:00,@SmartPlanet
579,Amazon wants to start shipping packages to the moon https://t.co/p2YLQsBb7A via @ZDNet &amp; @SecurityCharlie https://t.co/nx6Qbebzoh,2,0,2017-03-03 15:54:26+00:00,@SmartPlanet
580,CSIRO Data61 scientists trialling Amazon biodiversity monitoring system https://t.co/JGbyH0CewE via @ZDNet &amp; @TasnuvaB https://t.co/7oYFSZ25B9,3,1,2016-12-14 13:17:39+00:00,@SmartPlanet
581,Amazon kills the checkout line in new Amazon Go concept store https://t.co/4KeMZhXitf via @ZDNet &amp; @natalienoell https://t.co/sXMNXvsejB,5,5,2016-12-05 15:50:56+00:00,@SmartPlanet
582,This charming robot: Amazon starts hunt for a AI bot you can gossip with https://t.co/l8E8GG0GpG via @ZDNet &amp; @steveranger https://t.co/QeidnyiWq3,1,0,2016-09-30 15:25:22+00:00,@SmartPlanet
583,Amazon launches Prime Air cargo plane fleet https://t.co/E61icT2D74 via @ZDNet &amp; @SecurityCharlie https://t.co/NcQKI91DDp,2,8,2016-08-05 13:00:54+00:00,@SmartPlanet
584,"Google I/O: Google unveils Google Home, takes aim at Amazon Echo https://t.co/NKkh9BLLZ4 via @ZDNet &amp; @natalienoell https://t.co/Cbng8Tpdk1",1,1,2016-05-18 17:41:30+00:00,@SmartPlanet
585,Triby: First non-Amazon product to feature Alexa https://t.co/Uj4ikhZoaY via @ZDNet &amp; @the_pc_doc https://t.co/QzeQB0sJVP,2,5,2016-04-28 12:19:26+00:00,@SmartPlanet
586,Amazon's step-by-step guide to turning $35 Raspberry Pi into a voice-controlled assistant https://t.co/hww4wmIz2o https://t.co/e0dsXH4PxP,4,1,2016-03-29 13:21:35+00:00,@SmartPlanet
587,"Alexa, is my garage door closed? Ford wants your car to talk to Amazon Echo https://t.co/ixb3g0fEaX @steveranger https://t.co/7oc7NMULpF",1,1,2016-01-05 14:27:59+00:00,@SmartPlanet
588,Amazon gives us a sneak peek of new Prime Air delivery drone https://t.co/1hnarXBNWQ via @ZDNet &amp; @SecurityCharlie https://t.co/LY611fYECx,1,2,2015-11-30 23:28:29+00:00,@SmartPlanet
589,Amazon: An Evil Empire dawns on the Internet of Things https://t.co/14bpCaxr3K via @ZDNet &amp; @jperlow https://t.co/oRr8inE22z,2,8,2015-11-17 17:12:34+00:00,@SmartPlanet
590,Amazon takes aim at Etsy with its own marketplace for handicrafts http://t.co/Fc6ugfX1b8 via @ZDNet &amp; @natalienoell http://t.co/EoiTqRDehj,0,0,2015-10-16 16:50:05+00:00,@SmartPlanet
591,How to turn Amazon Echo into the brains of your smarthome http://t.co/S0RqDKMNGP via @ZDNet &amp; @kevinctofel http://t.co/l2nRGLLjcR,3,8,2015-10-15 18:43:16+00:00,@SmartPlanet
592,Amazon Echo gets StubHub Skills and more smarthome integration http://t.co/DDcWLwJbDD via @ZDNet &amp; @kevinctofel http://t.co/FGdEgvZwZI,4,3,2015-08-17 11:56:29+00:00,@SmartPlanet
593,Invisible interface: Amazon's Alexa moves beyond the Echo http://t.co/Nk34kQD1Bt via @ZDNet &amp; @kevinctofel http://t.co/gurJ7q9t5o,0,0,2015-08-03 14:09:17+00:00,@SmartPlanet
594,Amazon Echo now available to anyone for $179.99 http://t.co/uK7M7LekBp via @ZDNet &amp; @jkendrick http://t.co/XeHgZJijlt,0,0,2015-06-23 13:04:32+00:00,@SmartPlanet
595,"Meet Aether Cone, a high-end streaming music player and Amazon Echo rival http://t.co/rWfH6UCpf0 via @ZDNet @jperlow http://t.co/GDI44zN7aE",3,4,2015-06-10 13:21:04+00:00,@SmartPlanet
596,A dozen helpful Amazon Echo how-to tips and tricks http://t.co/66FpV1722r  @DavidGewirtz http://t.co/ws3isRsaYB,1,1,2015-05-27 12:02:35+00:00,@SmartPlanet
597,Amazon Echo. It sucks. It's awesome. It sucks. We want two more http://t.co/BAvI1zZpo2 @zdnet @DavidGewirtz http://t.co/dLdOFEBE9L,0,0,2015-05-21 12:44:20+00:00,@SmartPlanet
598,Amazon Echo unboxing http://t.co/YC6ySE4B2P via @ZDNet &amp; @DavidGewirtz http://t.co/Ewv8J4vUE3,0,0,2015-05-18 14:51:21+00:00,@SmartPlanet
599,"YotaPhone 2, the handset w/e-ink that Amazon should have made, is coming to U.S. http://t.co/C4Re3xcgHD @kevinctofel http://t.co/dS3DDyji2F",2,3,2015-05-13 14:58:56+00:00,@SmartPlanet
600,"Amazon Echo: Five months in, it's the most used gadget in my home http://t.co/cUjpBwL9Qy @ZDNet &amp; @jkendrick http://t.co/WYUmaunpAz",2,1,2015-05-12 12:05:23+00:00,@SmartPlanet
601,'Get the drone to drop the parcel off at my boat': Amazon details ambitious delivery plans http://t.co/jgSf0l95j1 http://t.co/uj2DXvnEME,1,0,2015-05-12 11:40:07+00:00,@SmartPlanet
602,Amazon Echo just became much more useful with IFTTT support http://t.co/WgtcvxKPm5 via @ZDNet &amp; @kevinctofel http://t.co/jg9VNuBFXR,1,0,2015-05-03 00:46:45+00:00,@SmartPlanet
603,Amazon Web Services test driving Tesla batteries in data centers http://t.co/ldM9fNP41w via @ZDNet &amp; @rachelking http://t.co/ZLm3UNsHsL,2,3,2015-05-01 18:48:23+00:00,@SmartPlanet
604,Amazon granted new authority to test-fly delivery drones http://t.co/NIrIfTUJyk via @ZDNet &amp; @zackwhittaker http://t.co/mpwpwFXNPs,6,5,2015-04-10 15:08:19+00:00,@SmartPlanet
605,"Amazon Echo gets smart home control, will now turn on lights &amp; coffee maker for you http://t.co/LCvvWhEuGE http://t.co/OPhRhbgDsP",1,2,2015-04-08 17:55:14+00:00,@SmartPlanet
